event,miamiScore,opponentScore,pointDifference,elapsedTime,opponent,id
,83,67,16,2026.0,DET,202403150DET
,83,69,14,2099.0,DET,202403150DET
,83,72,11,2133.0,DET,202403150DET
,84,72,12,2150.0,DET,202403150DET
,86,72,14,2174.0,DET,202403150DET
,86,75,11,2191.0,DET,202403150DET
,88,75,13,2203.0,DET,202403150DET
,88,77,11,2221.0,DET,202403150DET
,90,77,13,2264.0,DET,202403150DET
,90,79,11,2320.0,DET,202403150DET
,92,79,13,2338.0,DET,202403150DET
,94,79,15,2384.0,DET,202403150DET
,94,80,14,2426.0,DET,202403150DET
,94,81,13,2426.0,DET,202403150DET
,96,81,15,2438.0,DET,202403150DET
,97,81,16,2438.0,DET,202403150DET
,100,81,19,2486.0,DET,202403150DET
,100,83,17,2503.0,DET,202403150DET
,102,83,19,2515.0,DET,202403150DET
,104,83,21,2578.0,DET,202403150DET
,104,86,18,2602.0,DET,202403150DET
,106,86,20,2624.0,DET,202403150DET
,106,89,17,2645.0,DET,202403150DET
,108,89,19,2689.0,DET,202403150DET
,108,91,17,2707.0,DET,202403150DET
,108,93,15,2735.0,DET,202403150DET
,108,95,13,2869.0,DET,202403150DET
,108,95,13,2880.0,DET,202403150DET
,0,0,0,0.0,DET,202403170DET
,2,0,2,51.0,DET,202403170DET
,5,0,5,85.0,DET,202403170DET
,7,0,7,118.0,DET,202403170DET
,7,2,5,126.0,DET,202403170DET
,9,2,7,137.0,DET,202403170DET
,9,4,5,166.0,DET,202403170DET
,11,4,7,193.0,DET,202403170DET
,13,4,9,213.0,DET,202403170DET
,13,6,7,233.0,DET,202403170DET
,13,7,6,263.0,DET,202403170DET
,13,9,4,346.0,DET,202403170DET
,13,11,2,378.0,DET,202403170DET
LC,13,14,-1,415.0,DET,202403170DET
LC,15,14,1,492.0,DET,202403170DET
,18,14,4,551.0,DET,202403170DET
,18,17,1,587.0,DET,202403170DET
LC,18,19,-1,608.0,DET,202403170DET
LC,21,19,2,632.0,DET,202403170DET
,21,20,1,687.0,DET,202403170DET
LC,21,23,-2,716.0,DET,202403170DET
T,23,23,0,756.0,DET,202403170DET
,23,24,-1,791.0,DET,202403170DET
LC,25,24,1,807.0,DET,202403170DET
LC,25,26,-1,817.0,DET,202403170DET
,25,29,-4,847.0,DET,202403170DET
,25,32,-7,881.0,DET,202403170DET
,28,32,-4,898.0,DET,202403170DET
,28,34,-6,921.0,DET,202403170DET
,30,34,-4,1000.0,DET,202403170DET
,30,36,-6,1017.0,DET,202403170DET
,32,36,-4,1033.0,DET,202403170DET
,34,36,-2,1058.0,DET,202403170DET
LC,37,36,1,1118.0,DET,202403170DET
,40,36,4,1156.0,DET,202403170DET
,40,38,2,1175.0,DET,202403170DET
,41,38,3,1186.0,DET,202403170DET
,42,38,4,1186.0,DET,202403170DET
,44,38,6,1202.0,DET,202403170DET
,44,41,3,1218.0,DET,202403170DET
,47,41,6,1233.0,DET,202403170DET
,47,43,4,1251.0,DET,202403170DET
,49,43,6,1258.0,DET,202403170DET
,52,43,9,1294.0,DET,202403170DET
,52,46,6,1315.0,DET,202403170DET
,54,46,8,1335.0,DET,202403170DET
,54,48,6,1365.0,DET,202403170DET
,55,48,7,1380.0,DET,202403170DET
,56,48,8,1380.0,DET,202403170DET
,56,50,6,1394.0,DET,202403170DET
,58,50,8,1404.0,DET,202403170DET
,60,50,10,1439.0,DET,202403170DET
,60,52,8,1454.0,DET,202403170DET
,62,52,10,1479.0,DET,202403170DET
,64,52,12,1499.0,DET,202403170DET
,64,54,10,1519.0,DET,202403170DET
,66,54,12,1542.0,DET,202403170DET
,68,54,14,1605.0,DET,202403170DET
,68,56,12,1619.0,DET,202403170DET
,70,56,14,1654.0,DET,202403170DET
,71,56,15,1711.0,DET,202403170DET
,73,56,17,1760.0,DET,202403170DET
,73,58,15,1779.0,DET,202403170DET
,74,58,16,1792.0,DET,202403170DET
,74,60,14,1809.0,DET,202403170DET
,76,60,16,1831.0,DET,202403170DET
,77,60,17,1849.0,DET,202403170DET
,77,63,14,1862.0,DET,202403170DET
,78,63,15,1880.0,DET,202403170DET
,79,63,16,1880.0,DET,202403170DET
,79,66,13,1910.0,DET,202403170DET
,79,68,11,1996.0,DET,202403170DET
,79,69,10,1996.0,DET,202403170DET
,79,72,7,2059.0,DET,202403170DET
,79,74,5,2091.0,DET,202403170DET
,79,75,4,2118.0,DET,202403170DET
,79,76,3,2118.0,DET,202403170DET
,81,76,5,2215.0,DET,202403170DET
,84,76,8,2265.0,DET,202403170DET
,84,78,6,2283.0,DET,202403170DET
,85,78,7,2299.0,DET,202403170DET
,87,78,9,2331.0,DET,202403170DET
,87,81,6,2352.0,DET,202403170DET
,87,82,5,2385.0,DET,202403170DET
,87,83,4,2385.0,DET,202403170DET
,87,85,2,2410.0,DET,202403170DET
,88,85,3,2422.0,DET,202403170DET
,90,85,5,2477.0,DET,202403170DET
,90,88,2,2494.0,DET,202403170DET
,90,89,1,2559.0,DET,202403170DET
T,90,90,0,2559.0,DET,202403170DET
,92,90,2,2572.0,DET,202403170DET
,95,90,5,2619.0,DET,202403170DET
,95,92,3,2636.0,DET,202403170DET
,97,92,5,2660.0,DET,202403170DET
,97,93,4,2714.0,DET,202403170DET
,97,96,1,2747.0,DET,202403170DET
,100,96,4,2760.0,DET,202403170DET
,101,96,5,2760.0,DET,202403170DET
,101,99,2,2805.0,DET,202403170DET
T,101,101,0,2838.0,DET,202403170DET
,104,101,3,2880.0,DET,202403170DET
,104,101,3,2880.0,DET,202403170DET
,0,0,0,0.0,PHI,202403180PHI
,0,2,-2,18.0,PHI,202403180PHI
T,2,2,0,32.0,PHI,202403180PHI
LC,4,2,2,87.0,PHI,202403180PHI
LC,4,5,-1,109.0,PHI,202403180PHI
LC,7,5,2,183.0,PHI,202403180PHI
,7,6,1,220.0,PHI,202403180PHI
T,7,7,0,220.0,PHI,202403180PHI
,9,7,2,229.0,PHI,202403180PHI
T,9,9,0,243.0,PHI,202403180PHI
LC,9,11,-2,264.0,PHI,202403180PHI
,9,12,-3,264.0,PHI,202403180PHI
T,12,12,0,283.0,PHI,202403180PHI
,12,14,-2,295.0,PHI,202403180PHI
T,14,14,0,341.0,PHI,202403180PHI
LC,17,14,3,366.0,PHI,202403180PHI
,17,16,1,427.0,PHI,202403180PHI
LC,17,19,-2,465.0,PHI,202403180PHI
T,19,19,0,488.0,PHI,202403180PHI
,19,21,-2,504.0,PHI,202403180PHI
T,21,21,0,507.0,PHI,202403180PHI
,21,24,-3,535.0,PHI,202403180PHI
,21,26,-5,573.0,PHI,202403180PHI
,21,28,-7,637.0,PHI,202403180PHI
,21,31,-10,668.0,PHI,202403180PHI
,23,31,-8,693.0,PHI,202403180PHI
,25,31,-6,740.0,PHI,202403180PHI
,26,31,-5,740.0,PHI,202403180PHI
,28,31,-3,776.0,PHI,202403180PHI
,30,31,-1,824.0,PHI,202403180PHI
T,31,31,0,858.0,PHI,202403180PHI
,31,33,-2,898.0,PHI,202403180PHI
,32,33,-1,935.0,PHI,202403180PHI
T,33,33,0,935.0,PHI,202403180PHI
,33,36,-3,957.0,PHI,202403180PHI
T,36,36,0,988.0,PHI,202403180PHI
LC,38,36,2,1018.0,PHI,202403180PHI
,38,37,1,1029.0,PHI,202403180PHI
,40,37,3,1050.0,PHI,202403180PHI
,40,39,1,1121.0,PHI,202403180PHI
,42,39,3,1161.0,PHI,202403180PHI
,42,41,1,1206.0,PHI,202403180PHI
LC,42,44,-2,1247.0,PHI,202403180PHI
,42,45,-3,1247.0,PHI,202403180PHI
,44,45,-1,1294.0,PHI,202403180PHI
,44,47,-3,1321.0,PHI,202403180PHI
,44,48,-4,1321.0,PHI,202403180PHI
,46,48,-2,1363.0,PHI,202403180PHI
LC,49,48,1,1393.0,PHI,202403180PHI
LC,49,51,-2,1440.0,PHI,202403180PHI
,49,53,-4,1474.0,PHI,202403180PHI
,51,53,-2,1494.0,PHI,202403180PHI
,51,55,-4,1554.0,PHI,202403180PHI
,51,57,-6,1577.0,PHI,202403180PHI
,51,60,-9,1608.0,PHI,202403180PHI
,51,63,-12,1632.0,PHI,202403180PHI
,51,66,-15,1679.0,PHI,202403180PHI
,51,68,-17,1733.0,PHI,202403180PHI
,54,68,-14,1750.0,PHI,202403180PHI
,55,68,-13,1832.0,PHI,202403180PHI
,56,68,-12,1832.0,PHI,202403180PHI
,57,68,-11,1854.0,PHI,202403180PHI
,57,70,-13,1890.0,PHI,202403180PHI
,57,72,-15,1940.0,PHI,202403180PHI
,57,74,-17,1970.0,PHI,202403180PHI
,60,74,-14,1980.0,PHI,202403180PHI
,63,74,-11,2051.0,PHI,202403180PHI
,63,77,-14,2071.0,PHI,202403180PHI
,63,78,-15,2116.0,PHI,202403180PHI
,63,79,-16,2116.0,PHI,202403180PHI
,65,79,-14,2138.0,PHI,202403180PHI
,68,79,-11,2205.0,PHI,202403180PHI
,68,81,-13,2251.0,PHI,202403180PHI
,70,81,-11,2291.0,PHI,202403180PHI
,71,81,-10,2310.0,PHI,202403180PHI
,72,81,-9,2310.0,PHI,202403180PHI
,74,81,-7,2356.0,PHI,202403180PHI
,77,81,-4,2368.0,PHI,202403180PHI
,77,83,-6,2385.0,PHI,202403180PHI
,80,83,-3,2401.0,PHI,202403180PHI
,80,85,-5,2426.0,PHI,202403180PHI
,83,85,-2,2439.0,PHI,202403180PHI
T,85,85,0,2466.0,PHI,202403180PHI
,85,88,-3,2486.0,PHI,202403180PHI
,87,88,-1,2593.0,PHI,202403180PHI
,87,91,-4,2691.0,PHI,202403180PHI
,87,93,-6,2732.0,PHI,202403180PHI
,89,93,-4,2753.0,PHI,202403180PHI
,89,95,-6,2784.0,PHI,202403180PHI
,91,95,-4,2808.0,PHI,202403180PHI
,91,96,-5,2862.0,PHI,202403180PHI
,91,97,-6,2868.0,PHI,202403180PHI
,91,98,-7,2868.0,PHI,202403180PHI
,91,98,-7,2880.0,PHI,202403180PHI
,0,0,0,0.0,CLE,202403200CLE
,0,2,-2,19.0,CLE,202403200CLE
LC,3,2,1,39.0,CLE,202403200CLE
LC,3,4,-1,83.0,CLE,202403200CLE
,3,6,-3,128.0,CLE,202403200CLE
T,6,6,0,149.0,CLE,202403200CLE
LC,8,6,2,183.0,CLE,202403200CLE
,10,6,4,212.0,CLE,202403200CLE
,10,9,1,230.0,CLE,202403200CLE
,13,9,4,250.0,CLE,202403200CLE
,15,9,6,277.0,CLE,202403200CLE
,17,9,8,313.0,CLE,202403200CLE
,17,11,6,319.0,CLE,202403200CLE
,17,12,5,319.0,CLE,202403200CLE
,20,12,8,342.0,CLE,202403200CLE
,20,13,7,370.0,CLE,202403200CLE
,20,14,6,370.0,CLE,202403200CLE
,20,16,4,423.0,CLE,202403200CLE
,23,16,7,448.0,CLE,202403200CLE
,23,19,4,509.0,CLE,202403200CLE
,26,19,7,523.0,CLE,202403200CLE
,28,19,9,565.0,CLE,202403200CLE
,29,19,10,565.0,CLE,202403200CLE
,29,22,7,583.0,CLE,202403200CLE
,29,24,5,622.0,CLE,202403200CLE
,31,24,7,635.0,CLE,202403200CLE
,31,27,4,651.0,CLE,202403200CLE
,31,30,1,697.0,CLE,202403200CLE
,33,30,3,763.0,CLE,202403200CLE
,34,30,4,763.0,CLE,202403200CLE
,36,30,6,783.0,CLE,202403200CLE
,38,30,8,803.0,CLE,202403200CLE
,38,31,7,821.0,CLE,202403200CLE
,38,32,6,821.0,CLE,202403200CLE
,40,32,8,836.0,CLE,202403200CLE
,40,34,6,853.0,CLE,202403200CLE
,40,37,3,906.0,CLE,202403200CLE
,43,37,6,923.0,CLE,202403200CLE
,44,37,7,957.0,CLE,202403200CLE
,45,37,8,957.0,CLE,202403200CLE
,45,39,6,1003.0,CLE,202403200CLE
,46,39,7,1010.0,CLE,202403200CLE
,48,39,9,1055.0,CLE,202403200CLE
,49,39,10,1055.0,CLE,202403200CLE
,49,41,8,1138.0,CLE,202403200CLE
,51,41,10,1151.0,CLE,202403200CLE
,51,43,8,1163.0,CLE,202403200CLE
,53,43,10,1178.0,CLE,202403200CLE
,54,43,11,1178.0,CLE,202403200CLE
,54,45,9,1197.0,CLE,202403200CLE
,55,45,10,1224.0,CLE,202403200CLE
,56,45,11,1224.0,CLE,202403200CLE
,56,48,8,1242.0,CLE,202403200CLE
,58,48,10,1264.0,CLE,202403200CLE
,59,48,11,1276.0,CLE,202403200CLE
,59,50,9,1322.0,CLE,202403200CLE
,61,50,11,1341.0,CLE,202403200CLE
,61,51,10,1356.0,CLE,202403200CLE
,61,52,9,1356.0,CLE,202403200CLE
,61,55,6,1382.0,CLE,202403200CLE
,61,57,4,1414.0,CLE,202403200CLE
,61,60,1,1468.0,CLE,202403200CLE
LC,61,62,-1,1501.0,CLE,202403200CLE
LC,64,62,2,1580.0,CLE,202403200CLE
,65,62,3,1610.0,CLE,202403200CLE
,66,62,4,1610.0,CLE,202403200CLE
,66,64,2,1624.0,CLE,202403200CLE
,68,64,4,1681.0,CLE,202403200CLE
,71,64,7,1690.0,CLE,202403200CLE
,73,64,9,1734.0,CLE,202403200CLE
,73,67,6,1779.0,CLE,202403200CLE
,76,67,9,1818.0,CLE,202403200CLE
,76,69,7,1832.0,CLE,202403200CLE
,76,70,6,1859.0,CLE,202403200CLE
,76,73,3,1890.0,CLE,202403200CLE
,76,74,2,1890.0,CLE,202403200CLE
,78,74,4,1941.0,CLE,202403200CLE
,78,75,3,2008.0,CLE,202403200CLE
,79,75,4,2028.0,CLE,202403200CLE
,81,75,6,2078.0,CLE,202403200CLE
,83,75,8,2126.0,CLE,202403200CLE
,85,75,10,2231.0,CLE,202403200CLE
,85,78,7,2289.0,CLE,202403200CLE
,87,78,9,2303.0,CLE,202403200CLE
,87,79,8,2344.0,CLE,202403200CLE
,87,80,7,2344.0,CLE,202403200CLE
,89,80,9,2365.0,CLE,202403200CLE
,89,83,6,2379.0,CLE,202403200CLE
,89,84,5,2452.0,CLE,202403200CLE
,89,85,4,2452.0,CLE,202403200CLE
,92,85,7,2467.0,CLE,202403200CLE
,92,88,4,2497.0,CLE,202403200CLE
,92,91,1,2527.0,CLE,202403200CLE
,94,91,3,2551.0,CLE,202403200CLE
,94,93,1,2575.0,CLE,202403200CLE
LC,94,95,-1,2621.0,CLE,202403200CLE
,94,96,-2,2621.0,CLE,202403200CLE
,94,97,-3,2743.0,CLE,202403200CLE
,94,98,-4,2743.0,CLE,202403200CLE
,95,98,-3,2756.0,CLE,202403200CLE
,96,98,-2,2756.0,CLE,202403200CLE
,96,99,-3,2786.0,CLE,202403200CLE
,96,100,-4,2786.0,CLE,202403200CLE
,99,100,-1,2796.0,CLE,202403200CLE
T,100,100,0,2796.0,CLE,202403200CLE
LC,102,100,2,2841.0,CLE,202403200CLE
T,102,102,0,2849.0,CLE,202403200CLE
,105,102,3,2866.0,CLE,202403200CLE
,105,104,1,2877.0,CLE,202403200CLE
,106,104,2,2878.0,CLE,202403200CLE
,107,104,3,2878.0,CLE,202403200CLE
,107,104,3,2880.0,CLE,202403200CLE
,0,0,0,0.0,NOH,202403220MIA
,2,0,2,122.0,NOH,202403220MIA
,4,0,4,141.0,NOH,202403220MIA
,7,0,7,165.0,NOH,202403220MIA
,7,2,5,208.0,NOH,202403220MIA
,9,2,7,224.0,NOH,202403220MIA
,12,2,10,251.0,NOH,202403220MIA
,14,2,12,311.0,NOH,202403220MIA
,14,4,10,321.0,NOH,202403220MIA
,14,5,9,321.0,NOH,202403220MIA
,16,5,11,343.0,NOH,202403220MIA
,16,7,9,378.0,NOH,202403220MIA
,17,7,10,423.0,NOH,202403220MIA
,18,7,11,423.0,NOH,202403220MIA
,18,10,8,435.0,NOH,202403220MIA
,18,13,5,478.0,NOH,202403220MIA
,20,13,7,625.0,NOH,202403220MIA
,20,16,4,648.0,NOH,202403220MIA
,20,19,1,665.0,NOH,202403220MIA
LC,20,21,-1,687.0,NOH,202403220MIA
LC,22,21,1,737.0,NOH,202403220MIA
LC,22,23,-1,759.0,NOH,202403220MIA
,22,25,-3,795.0,NOH,202403220MIA
,24,25,-1,820.0,NOH,202403220MIA
,24,28,-4,871.0,NOH,202403220MIA
,24,30,-6,919.0,NOH,202403220MIA
,24,33,-9,955.0,NOH,202403220MIA
,24,35,-11,987.0,NOH,202403220MIA
,27,35,-8,1007.0,NOH,202403220MIA
,27,36,-9,1048.0,NOH,202403220MIA
,30,36,-6,1087.0,NOH,202403220MIA
,30,39,-9,1111.0,NOH,202403220MIA
,32,39,-7,1126.0,NOH,202403220MIA
,32,42,-10,1152.0,NOH,202403220MIA
,35,42,-7,1224.0,NOH,202403220MIA
,35,44,-9,1271.0,NOH,202403220MIA
,36,44,-8,1282.0,NOH,202403220MIA
,37,44,-7,1282.0,NOH,202403220MIA
,37,46,-9,1302.0,NOH,202403220MIA
,38,46,-8,1356.0,NOH,202403220MIA
,39,46,-7,1356.0,NOH,202403220MIA
,41,46,-5,1372.0,NOH,202403220MIA
,42,46,-4,1372.0,NOH,202403220MIA
,44,46,-2,1458.0,NOH,202403220MIA
,45,46,-1,1458.0,NOH,202403220MIA
,45,48,-3,1477.0,NOH,202403220MIA
,45,49,-4,1512.0,NOH,202403220MIA
,45,52,-7,1549.0,NOH,202403220MIA
,45,54,-9,1624.0,NOH,202403220MIA
,45,55,-10,1624.0,NOH,202403220MIA
,45,57,-12,1653.0,NOH,202403220MIA
,47,57,-10,1674.0,NOH,202403220MIA
,47,59,-12,1723.0,NOH,202403220MIA
,50,59,-9,1744.0,NOH,202403220MIA
,50,60,-10,1760.0,NOH,202403220MIA
,50,61,-11,1760.0,NOH,202403220MIA
,50,64,-14,1809.0,NOH,202403220MIA
,53,64,-11,1888.0,NOH,202403220MIA
,55,64,-9,1932.0,NOH,202403220MIA
,55,65,-10,1955.0,NOH,202403220MIA
,55,66,-11,1955.0,NOH,202403220MIA
,58,66,-8,1974.0,NOH,202403220MIA
,58,69,-11,1993.0,NOH,202403220MIA
,58,71,-13,2040.0,NOH,202403220MIA
,61,71,-10,2058.0,NOH,202403220MIA
,61,73,-12,2100.0,NOH,202403220MIA
,63,73,-10,2109.0,NOH,202403220MIA
,64,73,-9,2109.0,NOH,202403220MIA
,65,73,-8,2134.0,NOH,202403220MIA
,66,73,-7,2134.0,NOH,202403220MIA
,66,76,-10,2155.0,NOH,202403220MIA
,66,78,-12,2194.0,NOH,202403220MIA
,66,80,-14,2222.0,NOH,202403220MIA
,66,82,-16,2246.0,NOH,202403220MIA
,66,84,-18,2298.0,NOH,202403220MIA
,67,84,-17,2309.0,NOH,202403220MIA
,67,87,-20,2362.0,NOH,202403220MIA
,69,87,-18,2380.0,NOH,202403220MIA
,69,89,-20,2425.0,NOH,202403220MIA
,72,89,-17,2444.0,NOH,202403220MIA
,72,92,-20,2480.0,NOH,202403220MIA
,72,94,-22,2522.0,NOH,202403220MIA
,75,94,-19,2541.0,NOH,202403220MIA
,75,96,-21,2565.0,NOH,202403220MIA
,76,96,-20,2574.0,NOH,202403220MIA
,76,99,-23,2592.0,NOH,202403220MIA
,76,102,-26,2664.0,NOH,202403220MIA
,78,102,-24,2682.0,NOH,202403220MIA
,78,103,-25,2701.0,NOH,202403220MIA
,80,103,-23,2749.0,NOH,202403220MIA
,80,105,-25,2764.0,NOH,202403220MIA
,82,105,-23,2780.0,NOH,202403220MIA
,82,108,-26,2790.0,NOH,202403220MIA
,85,108,-23,2808.0,NOH,202403220MIA
,85,111,-26,2826.0,NOH,202403220MIA
,88,111,-23,2846.0,NOH,202403220MIA
,88,111,-23,2880.0,NOH,202403220MIA
,0,0,0,0.0,CLE,202403240MIA
,0,3,-3,65.0,CLE,202403240MIA
,2,3,-1,79.0,CLE,202403240MIA
LC,4,3,1,105.0,CLE,202403240MIA
,7,3,4,134.0,CLE,202403240MIA
,9,3,6,165.0,CLE,202403240MIA
,10,3,7,186.0,CLE,202403240MIA
,10,5,5,208.0,CLE,202403240MIA
,12,5,7,260.0,CLE,202403240MIA
,13,5,8,260.0,CLE,202403240MIA
,14,5,9,290.0,CLE,202403240MIA
,14,7,7,323.0,CLE,202403240MIA
,14,9,5,350.0,CLE,202403240MIA
,16,9,7,410.0,CLE,202403240MIA
,17,9,8,432.0,CLE,202403240MIA
,18,9,9,432.0,CLE,202403240MIA
,18,11,7,445.0,CLE,202403240MIA
,21,11,10,493.0,CLE,202403240MIA
,21,12,9,516.0,CLE,202403240MIA
,21,14,7,568.0,CLE,202403240MIA
,24,14,10,595.0,CLE,202403240MIA
,24,17,7,611.0,CLE,202403240MIA
,26,17,9,627.0,CLE,202403240MIA
,26,20,6,641.0,CLE,202403240MIA
,27,20,7,653.0,CLE,202403240MIA
,28,20,8,653.0,CLE,202403240MIA
,28,22,6,675.0,CLE,202403240MIA
,30,22,8,684.0,CLE,202403240MIA
,32,22,10,719.0,CLE,202403240MIA
,35,22,13,755.0,CLE,202403240MIA
,35,23,12,767.0,CLE,202403240MIA
,35,24,11,767.0,CLE,202403240MIA
,37,24,13,798.0,CLE,202403240MIA
,38,24,14,838.0,CLE,202403240MIA
,39,24,15,838.0,CLE,202403240MIA
,39,26,13,852.0,CLE,202403240MIA
,42,26,16,895.0,CLE,202403240MIA
,44,26,18,943.0,CLE,202403240MIA
,44,28,16,955.0,CLE,202403240MIA
,45,28,17,970.0,CLE,202403240MIA
,46,28,18,970.0,CLE,202403240MIA
,46,29,17,989.0,CLE,202403240MIA
,46,30,16,989.0,CLE,202403240MIA
,49,30,19,1009.0,CLE,202403240MIA
,49,32,17,1024.0,CLE,202403240MIA
,49,34,15,1056.0,CLE,202403240MIA
,50,34,16,1102.0,CLE,202403240MIA
,52,34,18,1159.0,CLE,202403240MIA
,54,34,20,1188.0,CLE,202403240MIA
,54,36,18,1248.0,CLE,202403240MIA
,55,36,19,1271.0,CLE,202403240MIA
,56,36,20,1271.0,CLE,202403240MIA
,56,39,17,1291.0,CLE,202403240MIA
,57,39,18,1416.0,CLE,202403240MIA
,58,39,19,1416.0,CLE,202403240MIA
,60,39,21,1440.0,CLE,202403240MIA
,60,40,20,1528.0,CLE,202403240MIA
,60,41,19,1528.0,CLE,202403240MIA
,63,41,22,1541.0,CLE,202403240MIA
,63,44,19,1556.0,CLE,202403240MIA
,66,44,22,1577.0,CLE,202403240MIA
,68,44,24,1619.0,CLE,202403240MIA
,71,44,27,1645.0,CLE,202403240MIA
,74,44,30,1682.0,CLE,202403240MIA
,76,44,32,1705.0,CLE,202403240MIA
,76,46,30,1723.0,CLE,202403240MIA
,78,46,32,1777.0,CLE,202403240MIA
,80,46,34,1800.0,CLE,202403240MIA
,82,46,36,1838.0,CLE,202403240MIA
,84,46,38,1866.0,CLE,202403240MIA
,86,46,40,1884.0,CLE,202403240MIA
,86,48,38,1902.0,CLE,202403240MIA
,86,50,36,2038.0,CLE,202403240MIA
,86,52,34,2082.0,CLE,202403240MIA
,88,52,36,2097.0,CLE,202403240MIA
,88,55,33,2110.0,CLE,202403240MIA
,90,55,35,2131.0,CLE,202403240MIA
,90,57,33,2152.0,CLE,202403240MIA
,92,57,35,2172.0,CLE,202403240MIA
,92,59,33,2196.0,CLE,202403240MIA
,95,59,36,2215.0,CLE,202403240MIA
,98,59,39,2236.0,CLE,202403240MIA
,98,60,38,2248.0,CLE,202403240MIA
,98,61,37,2248.0,CLE,202403240MIA
,100,61,39,2267.0,CLE,202403240MIA
,100,62,38,2320.0,CLE,202403240MIA
,100,63,37,2334.0,CLE,202403240MIA
,100,64,36,2334.0,CLE,202403240MIA
,102,64,38,2355.0,CLE,202403240MIA
,102,66,36,2368.0,CLE,202403240MIA
,104,66,38,2395.0,CLE,202403240MIA
,104,69,35,2416.0,CLE,202403240MIA
,105,69,36,2443.0,CLE,202403240MIA
,106,69,37,2443.0,CLE,202403240MIA
,106,70,36,2458.0,CLE,202403240MIA
,107,70,37,2478.0,CLE,202403240MIA
,108,70,38,2478.0,CLE,202403240MIA
,108,72,36,2491.0,CLE,202403240MIA
,110,72,38,2517.0,CLE,202403240MIA
,112,72,40,2542.0,CLE,202403240MIA
,112,73,39,2555.0,CLE,202403240MIA
,115,73,42,2564.0,CLE,202403240MIA
,118,73,45,2617.0,CLE,202403240MIA
,118,76,42,2630.0,CLE,202403240MIA
,118,78,40,2707.0,CLE,202403240MIA
,118,81,37,2765.0,CLE,202403240MIA
,118,83,35,2833.0,CLE,202403240MIA
,118,84,34,2833.0,CLE,202403240MIA
,121,84,37,2846.0,CLE,202403240MIA
,121,84,37,2880.0,CLE,202403240MIA
,0,0,0,0.0,GSW,202403260MIA
,3,0,3,15.0,GSW,202403260MIA
T,3,3,0,32.0,GSW,202403260MIA
LC,3,5,-2,65.0,GSW,202403260MIA
T,5,5,0,81.0,GSW,202403260MIA
,5,7,-2,195.0,GSW,202403260MIA
,5,9,-4,231.0,GSW,202403260MIA
,5,11,-6,266.0,GSW,202403260MIA
,5,13,-8,289.0,GSW,202403260MIA
,7,13,-6,302.0,GSW,202403260MIA
,7,15,-8,319.0,GSW,202403260MIA
,10,15,-5,338.0,GSW,202403260MIA
,10,18,-8,358.0,GSW,202403260MIA
,12,18,-6,386.0,GSW,202403260MIA
,12,20,-8,450.0,GSW,202403260MIA
,14,20,-6,462.0,GSW,202403260MIA
,16,20,-4,515.0,GSW,202403260MIA
,18,20,-2,538.0,GSW,202403260MIA
T,20,20,0,557.0,GSW,202403260MIA
,20,22,-2,578.0,GSW,202403260MIA
LC,23,22,1,605.0,GSW,202403260MIA
LC,23,24,-1,629.0,GSW,202403260MIA
LC,26,24,2,638.0,GSW,202403260MIA
T,26,26,0,741.0,GSW,202403260MIA
,29,26,3,810.0,GSW,202403260MIA
,29,28,1,833.0,GSW,202403260MIA
LC,29,31,-2,844.0,GSW,202403260MIA
T,31,31,0,858.0,GSW,202403260MIA
,31,34,-3,876.0,GSW,202403260MIA
,31,36,-5,903.0,GSW,202403260MIA
,34,36,-2,926.0,GSW,202403260MIA
,34,38,-4,950.0,GSW,202403260MIA
,34,40,-6,963.0,GSW,202403260MIA
,36,40,-4,978.0,GSW,202403260MIA
,38,40,-2,1082.0,GSW,202403260MIA
T,40,40,0,1117.0,GSW,202403260MIA
,40,41,-1,1125.0,GSW,202403260MIA
LC,43,41,2,1138.0,GSW,202403260MIA
,45,41,4,1162.0,GSW,202403260MIA
,45,44,1,1194.0,GSW,202403260MIA
LC,45,46,-1,1224.0,GSW,202403260MIA
LC,47,46,1,1237.0,GSW,202403260MIA
,49,46,3,1300.0,GSW,202403260MIA
,49,48,1,1379.0,GSW,202403260MIA
,51,48,3,1392.0,GSW,202403260MIA
,53,48,5,1400.0,GSW,202403260MIA
,53,51,2,1408.0,GSW,202403260MIA
,55,51,4,1423.0,GSW,202403260MIA
,55,53,2,1438.0,GSW,202403260MIA
LC,55,56,-1,1453.0,GSW,202403260MIA
LC,57,56,1,1473.0,GSW,202403260MIA
LC,57,58,-1,1487.0,GSW,202403260MIA
,57,60,-3,1515.0,GSW,202403260MIA
,57,62,-5,1551.0,GSW,202403260MIA
,59,62,-3,1569.0,GSW,202403260MIA
,59,64,-5,1581.0,GSW,202403260MIA
,59,65,-6,1608.0,GSW,202403260MIA
,59,66,-7,1608.0,GSW,202403260MIA
,61,66,-5,1629.0,GSW,202403260MIA
,61,68,-7,1641.0,GSW,202403260MIA
,63,68,-5,1654.0,GSW,202403260MIA
,63,70,-7,1669.0,GSW,202403260MIA
,65,70,-5,1698.0,GSW,202403260MIA
,65,73,-8,1722.0,GSW,202403260MIA
,66,73,-7,1729.0,GSW,202403260MIA
,67,73,-6,1729.0,GSW,202403260MIA
,69,73,-4,1754.0,GSW,202403260MIA
,69,75,-6,1779.0,GSW,202403260MIA
,70,75,-5,1825.0,GSW,202403260MIA
